Record_ID,Region,District,Year,Season,Crop,Temp_Min_C,Temp_Max_C,Rainfall_mm,Humidity_Pct,Solar_Rad_MJm2,Soil_pH,Organic_Carbon_Pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Crop_Yield_kg_ha,GDD_Degree_Days,RAI_Index,THI_Index,SNI_Index
AGR_Wes_2019_00597,West_Zone,MP_Malwa,2019,Kharif,Rice,24.45,31.89,673.44,65.89,12.69,6.45,0.503,191.3,19.0,248.1,5163.93,2180.4,0.689,78.07,71.07
AGR_Wes_2021_00598,West_Zone,MH_Marathwada,2021,Rabi,Pulses,21.11,29.75,160.18,64.99,13.13,6.95,0.436,203.2,24.8,196.7,1515.42,1851.6,-0.813,73.98,61.11
AGR_Wes_2019_00599,West_Zone,GJ_Saurashtra,2019,Rabi,Pulses,20.87,31.34,135.56,58.52,10.0,7.64,0.521,182.9,28.5,174.8,1568.25,1932.6,-0.863,74.19,50.55
AGR_Wes_2019_00600,West_Zone,MP_Malwa,2019,Rabi,Pulses,21.31,31.8,121.75,51.94,16.46,6.13,0.737,90.0,18.0,221.1,1295.23,1986.6,-0.881,74.01,53.69
AGR_Wes_2019_00601,West_Zone,MH_Vidarbha,2019,Kharif,Wheat,27.08,36.29,630.95,64.88,10.0,6.67,0.964,204.4,29.1,172.0,4991.16,2602.2,0.492,83.03,60.79
AGR_Wes_2023_00602,West_Zone,GJ_Saurashtra,2023,Kharif,Wheat,23.95,35.42,523.03,67.94,11.04,6.51,0.283,254.5,25.3,166.2,4758.64,2362.2,0.229,80.6,68.51
AGR_Wes_2021_00603,West_Zone,MP_Malwa,2021,Kharif,Rice,26.13,35.74,1001.46,79.3,10.0,6.12,0.686,149.6,25.3,249.7,5273.01,2512.2,1.623,84.34,69.38
AGR_Wes_2018_00604,West_Zone,MP_Malwa,2018,Kharif,Maize,25.26,32.3,554.92,83.37,11.33,7.03,0.657,179.0,25.7,252.2,4098.72,2253.6,0.352,81.5,64.99
AGR_Wes_2018_00605,West_Zone,MP_Malwa,2018,Zaid,Maize,25.91,35.91,74.28,55.18,14.07,6.7,0.226,131.0,25.5,245.0,3059.82,2509.2,-1.016,80.29,59.93
AGR_Wes_2019_00606,West_Zone,GJ_Saurashtra,2019,Kharif,Pulses,24.02,36.2,657.58,75.54,12.47,6.34,0.485,96.0,21.8,230.2,2128.23,2413.2,0.609,82.43,54.89
AGR_Wes_2021_00607,West_Zone,MH_Vidarbha,2021,Kharif,Rice,22.37,32.84,1065.59,95.0,10.0,7.14,0.496,170.2,23.8,117.5,4905.77,2112.6,1.702,81.12,43.63
AGR_Wes_2021_00608,West_Zone,MH_Vidarbha,2021,Rabi,Cotton,21.04,34.65,179.69,57.76,10.44,6.7,0.249,166.7,26.7,160.2,2091.55,2141.4,-0.764,76.5,52.78
AGR_Wes_2021_00609,West_Zone,MH_Vidarbha,2021,Kharif,Wheat,23.83,31.46,1258.87,90.05,10.0,6.92,0.461,176.8,20.4,160.5,4744.04,2117.4,2.24,80.53,51.69
AGR_Wes_2019_00610,West_Zone,MH_Marathwada,2019,Kharif,Maize,26.15,39.49,323.05,74.18,10.0,7.42,0.317,114.0,38.7,236.7,3018.63,2738.4,-0.353,86.39,52.48
AGR_Wes_2018_00611,West_Zone,MP_Malwa,2018,Kharif,Wheat,24.92,34.22,838.55,95.0,10.31,6.65,0.556,214.8,24.8,220.0,4906.54,2348.4,1.159,84.56,69.11
AGR_Wes_2021_00612,West_Zone,GJ_Saurashtra,2021,Kharif,Rice,24.0,34.76,705.66,78.65,16.61,7.1,0.754,197.4,13.5,126.4,5460.3,2325.6,0.744,81.76,47.51
AGR_Wes_2023_00613,West_Zone,GJ_Saurashtra,2023,Rabi,Cotton,21.15,33.23,110.65,74.4,12.77,6.46,0.592,202.4,11.0,144.0,2322.42,2062.8,-0.933,77.74,55.33
AGR_Wes_2022_00614,West_Zone,MP_Malwa,2022,Zaid,Maize,28.48,39.87,100.03,73.07,10.0,6.54,0.49,146.6,13.1,189.8,3053.2,2901.0,-0.943,88.26,53.44
AGR_Wes_2021_00615,West_Zone,MH_Vidarbha,2021,Rabi,Wheat,20.58,29.43,191.31,66.39,12.61,6.66,0.306,160.9,14.2,260.7,3623.02,1800.6,-0.732,73.51,65.44
AGR_Wes_2018_00616,West_Zone,MP_Malwa,2018,Kharif,Maize,22.3,30.28,288.47,75.79,10.14,6.24,0.557,202.6,22.7,201.3,3823.61,1954.8,-0.407,76.52,68.37
AGR_Wes_2020_00617,West_Zone,MH_Marathwada,2020,Kharif,Cotton,23.68,33.73,757.31,70.85,10.0,7.5,0.625,243.7,20.7,215.5,3240.87,2244.6,0.874,79.57,63.99
AGR_Wes_2020_00618,West_Zone,MH_Marathwada,2020,Kharif,Rice,24.87,37.31,546.68,89.38,10.0,5.77,0.897,150.8,26.2,257.0,5435.51,2530.8,0.279,86.28,75.22
AGR_Wes_2018_00619,West_Zone,MP_Malwa,2018,Kharif,Soybean,22.92,32.17,752.43,79.39,10.0,7.49,0.728,158.6,19.9,158.0,3062.2,2105.4,0.914,78.95,44.93
AGR_Wes_2023_00620,West_Zone,MP_Malwa,2023,Rabi,Soybean,20.855,32.77,87.89,55.18,11.79,6.33,0.482,142.9,20.1,180.3,2218.16,2017.5,-0.978,74.75,54.23
AGR_Wes_2020_00621,West_Zone,MP_Malwa,2020,Rabi,Maize,18.4,29.16,97.54,56.41,10.0,6.91,0.787,207.6,29.7,199.8,3526.4,1653.6,-0.95,70.77,63.26
AGR_Wes_2019_00622,West_Zone,MP_Malwa,2019,Kharif,Pulses,26.07,38.33,640.31,86.32,11.05,7.07,0.676,189.6,10.9,225.1,2356.06,2664.0,0.595,87.61,60.2
AGR_Wes_2021_00623,West_Zone,MP_Malwa,2021,Rabi,Maize,18.8,26.0,80.04,54.58,10.23,7.04,0.719,145.0,18.6,164.5,3333.78,1488.0,-1.0,68.74,46.61
AGR_Wes_2021_00624,West_Zone,GJ_Saurashtra,2021,Rabi,Wheat,19.56,31.32,109.9,54.33,11.9,7.11,0.252,207.6,29.0,194.9,3683.96,1852.8,-0.935,72.8,60.69
AGR_Wes_2020_00625,West_Zone,MH_Vidarbha,2020,Zaid,Rice,26.994999999999997,34.57,105.39,72.42,10.57,6.97,0.488,222.4,25.0,208.6,4699.19,2493.9,-0.971,82.96,65.42
AGR_Wes_2018_00626,West_Zone,MH_Vidarbha,2018,Kharif,Rice,23.31,30.9,543.84,65.52,10.0,7.81,0.252,128.0,16.5,228.8,4450.42,2052.6,0.25,76.47,47.8
AGR_Wes_2020_00627,West_Zone,MP_Malwa,2020,Rabi,Pulses,20.92,28.44,113.68,63.71,13.71,6.46,0.829,145.7,27.3,160.4,1579.75,1761.6,-0.904,72.76,51.61
AGR_Wes_2023_00628,West_Zone,MP_Malwa,2023,Rabi,Pulses,20.98,30.87,97.96,47.27,12.54,6.22,0.651,163.7,25.9,276.0,1650.88,1911.0,-0.949,72.64,74.86
AGR_Wes_2021_00629,West_Zone,MP_Malwa,2021,Rabi,Rice,21.21,35.08,207.45,59.99,12.47,8.26,0.526,174.4,34.7,210.6,4561.21,2177.4,-0.637,77.22,50.81
AGR_Wes_2020_00630,West_Zone,MH_Marathwada,2020,Rabi,Rice,22.11,33.91,183.73,72.2,13.61,6.05,0.864,195.6,16.0,154.6,4643.1,2161.2,-0.746,78.71,60.53
AGR_Wes_2020_00631,West_Zone,MP_Malwa,2020,Rabi,Pulses,20.56,33.01,73.39,35.7,12.82,6.63,0.94,115.2,27.3,274.7,1572.47,2014.2,-1.019,72.29,62.93
AGR_Wes_2022_00632,West_Zone,MH_Vidarbha,2022,Zaid,Rice,27.86,35.01,42.85,69.8,11.33,5.82,0.304,182.9,15.7,263.3,3997.06,2572.2,-1.145,83.51,79.36
AGR_Wes_2023_00633,West_Zone,GJ_Saurashtra,2023,Zaid,Wheat,24.72,32.91,114.3,51.99,14.14,5.5,0.814,215.1,23.0,218.5,4150.77,2257.8,-0.923,77.0,83.02
AGR_Wes_2019_00634,West_Zone,MH_Vidarbha,2019,Kharif,Soybean,27.93,39.51,231.08,42.38,11.46,6.58,0.404,173.2,15.5,236.9,2675.11,2846.4,-0.621,81.61,64.68
AGR_Wes_2018_00635,West_Zone,MH_Marathwada,2018,Kharif,Cotton,27.15,39.16,811.39,82.23,10.47,6.24,0.728,229.2,9.1,213.8,3158.58,2778.6,1.026,88.43,72.45
AGR_Wes_2018_00636,West_Zone,MH_Marathwada,2018,Rabi,Cotton,19.83,32.93,180.34,52.73,11.66,6.8,0.389,191.1,17.9,179.5,2215.65,1965.6,-0.756,73.87,57.13
AGR_Wes_2021_00637,West_Zone,GJ_Saurashtra,2021,Rabi,Cotton,20.07,29.93,59.92,69.95,10.0,6.45,0.607,171.7,27.2,192.4,1969.08,1800.0,-1.076,73.88,60.67
AGR_Wes_2019_00638,West_Zone,MP_Malwa,2019,Rabi,Rice,20.44,31.48,148.9,54.47,12.42,5.82,0.865,171.1,20.0,247.0,4557.19,1915.2,-0.804,73.52,75.27
AGR_Wes_2023_00639,West_Zone,MP_Malwa,2023,Rabi,Maize,22.53,35.11,84.9,53.6,13.18,6.37,0.784,257.7,23.6,125.0,3851.75,2258.4,-0.986,77.24,63.78
AGR_Wes_2023_00640,West_Zone,GJ_Saurashtra,2023,Zaid,Rice,29.18,42.95,116.03,43.89,10.0,7.41,0.467,244.7,23.9,110.8,4504.18,3127.8,-0.918,84.8,51.2
AGR_Wes_2022_00641,West_Zone,MH_Vidarbha,2022,Kharif,Maize,24.72,31.84,728.24,95.0,10.0,6.53,0.64,184.3,24.9,211.6,4080.26,2193.6,0.763,82.3,64.44
AGR_Wes_2019_00642,West_Zone,MH_Vidarbha,2019,Kharif,Cotton,23.76,34.58,378.36,63.86,11.57,6.85,0.717,140.3,13.8,257.2,2834.29,2300.4,-0.211,79.23,60.04
AGR_Wes_2019_00643,West_Zone,MH_Vidarbha,2019,Kharif,Wheat,26.83,34.14,774.31,67.92,11.56,8.5,0.41,189.2,16.8,235.0,4832.81,2458.2,0.891,81.78,51.88
AGR_Wes_2019_00644,West_Zone,GJ_Saurashtra,2019,Rabi,Maize,21.11,32.91,222.48,63.84,10.0,6.57,0.676,206.6,29.3,187.7,4027.21,2041.2,-0.618,76.12,64.47
AGR_Wes_2021_00645,West_Zone,MH_Marathwada,2021,Kharif,Maize,24.17,37.55,629.3,77.38,11.79,7.77,0.542,148.2,25.2,193.9,4147.13,2503.2,0.512,83.9,47.27
AGR_Wes_2018_00646,West_Zone,MH_Marathwada,2018,Kharif,Soybean,24.74,35.14,767.78,78.31,10.63,8.5,0.706,190.0,21.6,181.7,3552.41,2392.8,0.903,82.6,46.27
AGR_Wes_2021_00647,West_Zone,GJ_Saurashtra,2021,Rabi,Maize,20.53,30.77,119.33,50.52,14.68,7.32,0.622,228.7,24.4,279.1,3723.03,1878.0,-0.909,72.65,72.7
AGR_Wes_2018_00648,West_Zone,MH_Marathwada,2018,Rabi,Pulses,20.56,31.94,136.99,59.84,13.27,5.77,0.87,197.1,26.0,198.3,1436.6,1950.0,-0.878,74.55,73.03
AGR_Wes_2023_00649,West_Zone,MH_Vidarbha,2023,Kharif,Soybean,25.81,35.83,720.64,79.56,10.0,8.02,0.881,179.0,26.1,177.2,3373.97,2498.4,0.742,84.2,47.67
AGR_Wes_2019_00650,West_Zone,MH_Marathwada,2019,Rabi,Cotton,19.86,32.22,247.35,59.84,14.14,6.71,0.336,122.5,17.4,190.6,2213.52,1924.8,-0.567,74.26,49.25
AGR_Wes_2018_00651,West_Zone,MH_Vidarbha,2018,Kharif,Soybean,24.84,37.75,689.84,65.18,14.06,6.67,0.516,209.7,22.6,201.9,3397.93,2555.4,0.656,82.51,65.1
AGR_Wes_2020_00652,West_Zone,MH_Vidarbha,2020,Kharif,Maize,23.32,33.41,723.74,84.19,10.0,7.56,0.57,165.1,28.0,289.8,4149.88,2203.8,0.75,80.93,63.88
AGR_Wes_2021_00653,West_Zone,MH_Marathwada,2021,Rabi,Cotton,21.37,30.52,193.93,74.99,10.0,6.64,0.861,209.2,29.5,149.3,2780.23,1913.4,-0.717,75.89,58.43
AGR_Wes_2022_00654,West_Zone,MP_Malwa,2022,Rabi,Maize,20.03,31.65,230.95,55.18,10.38,6.29,0.697,166.6,23.3,203.8,3449.25,1900.8,-0.57,73.44,62.59
AGR_Wes_2022_00655,West_Zone,MH_Marathwada,2022,Kharif,Rice,27.1,38.74,1378.38,86.0,10.0,7.09,0.63,210.7,30.7,195.8,5270.78,2750.4,2.628,88.75,61.66
AGR_Wes_2019_00656,West_Zone,MH_Marathwada,2019,Rabi,Cotton,21.05,33.34,80.71,46.24,13.24,7.67,0.67,217.8,16.9,217.9,2217.45,2063.4,-1.037,74.12,59.01
AGR_Wes_2021_00657,West_Zone,GJ_Saurashtra,2021,Kharif,Rice,23.42,30.53,613.26,68.67,10.0,5.72,0.789,129.3,16.2,294.2,4921.85,2037.0,0.484,76.68,76.87
AGR_Wes_2022_00658,West_Zone,MP_Malwa,2022,Rabi,Maize,22.93,35.76,232.98,65.66,10.31,6.83,0.716,190.8,23.2,292.7,3506.22,2321.4,-0.565,79.75,74.19
AGR_Wes_2018_00659,West_Zone,GJ_Saurashtra,2018,Rabi,Soybean,22.19,33.22,131.25,55.41,10.0,6.32,0.531,220.5,17.1,166.8,2608.87,2124.6,-0.875,75.99,63.99
AGR_Wes_2019_00660,West_Zone,MH_Vidarbha,2019,Kharif,Pulses,24.52,35.12,937.32,89.94,10.34,5.56,0.461,122.7,25.5,232.9,2033.41,2378.4,1.345,84.21,68.54
AGR_Wes_2018_00661,West_Zone,MH_Vidarbha,2018,Rabi,Cotton,19.27,30.05,89.15,43.84,15.02,6.99,0.81,195.3,24.1,272.4,2380.09,1759.2,-1.016,70.67,70.36
AGR_Wes_2022_00662,West_Zone,MH_Vidarbha,2022,Zaid,Wheat,26.994999999999997,40.7,91.35,60.22,13.85,6.92,0.482,116.9,28.7,246.6,3106.54,2861.7,-1.01,85.25,56.68
AGR_Wes_2023_00663,West_Zone,MP_Malwa,2023,Kharif,Soybean,24.65,35.510000000000005,990.45,90.52,11.26,6.87,0.599,178.4,9.4,226.5,2920.51,2409.6,1.591,84.75,60.31
AGR_Wes_2019_00664,West_Zone,MP_Malwa,2019,Zaid,Cotton,26.33,38.84,112.82,45.77,13.21,6.79,0.626,183.0,21.6,228.9,2270.81,2710.2,-0.907,80.84,63.84
AGR_Wes_2021_00665,West_Zone,MH_Vidarbha,2021,Kharif,Pulses,23.06,35.23,131.18,62.69,14.6,5.61,0.952,206.0,23.7,173.4,1911.07,2297.4,-0.899,79.02,71.85
AGR_Wes_2020_00666,West_Zone,MH_Vidarbha,2020,Kharif,Rice,25.94,34.2,844.63,82.35,10.0,7.56,0.606,131.0,19.3,161.2,4790.6,2408.4,1.087,83.44,41.2
AGR_Wes_2023_00667,West_Zone,GJ_Saurashtra,2023,Kharif,Rice,25.92,35.55,1104.54,93.83,10.0,6.43,0.942,198.8,20.7,171.4,5769.13,2488.2,1.869,86.41,60.79
AGR_Wes_2018_00668,West_Zone,MP_Malwa,2018,Rabi,Maize,20.65,33.23,86.36,60.88,10.13,7.1,0.938,202.3,32.9,210.5,3665.2,2032.8,-0.982,75.65,62.77
AGR_Wes_2019_00669,West_Zone,MP_Malwa,2019,Rabi,Soybean,23.7,36.76,150.72,71.24,11.95,5.55,0.619,176.3,22.5,204.9,2551.79,2427.6,-0.799,81.93,72.74
AGR_Wes_2019_00670,West_Zone,MH_Marathwada,2019,Kharif,Rice,24.13,35.61,751.94,84.33,12.27,7.95,0.59,181.0,20.0,235.7,5123.83,2384.4,0.859,83.43,54.93
AGR_Wes_2021_00671,West_Zone,GJ_Saurashtra,2021,Kharif,Rice,26.98,36.18,343.48,44.81,14.59,7.33,0.502,197.9,12.4,242.1,5150.08,2589.6,-0.277,79.41,61.72
AGR_Wes_2019_00672,West_Zone,MH_Marathwada,2019,Rabi,Soybean,21.08,34.51,206.86,55.13,13.77,5.2,0.743,163.8,22.1,164.8,2910.19,2135.4,-0.681,76.08,67.44
AGR_Wes_2023_00673,West_Zone,MP_Malwa,2023,Rabi,Wheat,20.73,33.51,128.8,62.67,12.93,7.12,0.627,166.2,25.0,148.3,3624.99,2054.4,-0.861,76.13,47.68
AGR_Wes_2020_00674,West_Zone,GJ_Saurashtra,2020,Kharif,Soybean,23.68,37.64,542.61,63.55,12.73,7.12,0.42,147.2,22.5,215.1,2764.73,2479.2,0.284,81.32,54.04
AGR_Wes_2018_00675,West_Zone,MH_Marathwada,2018,Rabi,Maize,22.53,34.34,88.68,68.36,15.56,6.8,0.216,171.0,23.9,270.5,3017.97,2212.2,-1.015,78.81,68.44
AGR_Wes_2022_00676,West_Zone,MP_Malwa,2022,Rabi,Soybean,20.32,28.38,97.41,51.78,10.0,7.55,0.476,145.6,20.8,167.9,2482.25,1722.0,-0.951,71.08,44.28
AGR_Wes_2018_00677,West_Zone,MH_Vidarbha,2018,Kharif,Maize,24.04,34.94,541.26,61.2,10.0,6.77,0.77,199.2,26.1,217.6,4585.12,2338.8,0.242,79.29,65.42
AGR_Wes_2023_00678,West_Zone,MP_Malwa,2023,Rabi,Cotton,20.45,31.36,62.08,36.63,18.75,6.63,0.771,156.9,29.2,167.9,1870.84,1908.6,-1.051,71.37,53.39
AGR_Wes_2022_00679,West_Zone,MH_Marathwada,2022,Rabi,Wheat,20.33,33.08,318.57,54.345,11.32,6.46,0.566,124.5,24.9,165.0,4041.84,2004.6,-0.365,74.51,48.67
AGR_Wes_2022_00680,West_Zone,MH_Vidarbha,2022,Kharif,Pulses,23.2,34.68,774.31,50.32,10.83,6.49,0.407,144.7,28.9,184.3,2399.88,2272.8,0.891,76.92,55.15
AGR_Wes_2020_00681,West_Zone,GJ_Saurashtra,2020,Rabi,Pulses,24.18,33.93,205.75,66.35,10.74,6.59,0.787,208.8,26.4,179.2,2131.63,2286.6,-0.665,79.43,62.88
AGR_Wes_2023_00682,West_Zone,MP_Malwa,2023,Kharif,Pulses,23.53,30.78,533.79,71.36,12.13,6.25,0.75,241.5,24.1,169.6,2390.38,2058.6,0.291,77.3,69.63
AGR_Wes_2022_00683,West_Zone,GJ_Saurashtra,2022,Rabi,Cotton,25.56,38.56,136.44,63.49,14.03,6.71,0.346,173.4,24.9,164.5,2030.53,2647.2,-0.861,83.32,54.07
AGR_Wes_2020_00684,West_Zone,MP_Malwa,2020,Zaid,Pulses,25.44,38.18,74.05,47.78,14.47,6.55,0.223,121.8,16.1,210.0,1089.73,2617.2,-1.017,80.21,53.11
AGR_Wes_2023_00685,West_Zone,GJ_Saurashtra,2023,Kharif,Wheat,23.21,35.96,559.28,72.28,10.0,6.61,0.717,132.6,28.5,127.9,4523.3,2350.2,0.331,81.12,43.72
AGR_Wes_2023_00686,West_Zone,MH_Marathwada,2023,Kharif,Pulses,25.64,34.88,330.46,54.96,17.31,7.69,0.544,197.7,16.6,252.4,2295.25,2431.2,-0.332,79.38,60.69
AGR_Wes_2018_00687,West_Zone,MH_Vidarbha,2018,Kharif,Cotton,24.49,35.23,821.08,83.35,13.31,6.33,0.372,176.5,21.6,194.7,2714.92,2383.2,1.021,83.26,62.05
AGR_Wes_2019_00688,West_Zone,MP_Malwa,2019,Kharif,Soybean,22.65,30.22,344.18,60.66,12.96,7.33,0.94,168.5,23.1,232.8,3093.58,1972.2,-0.248,74.91,57.9
AGR_Wes_2021_00689,West_Zone,MH_Marathwada,2021,Kharif,Soybean,24.44,35.61,976.61,76.11,11.25,6.92,0.526,215.9,20.4,221.6,3132.23,2403.0,1.493,82.39,66.17
AGR_Wes_2019_00690,West_Zone,MH_Marathwada,2019,Kharif,Cotton,24.87,34.63,111.66,50.86,15.0,7.06,0.488,200.8,9.6,188.4,2230.48,2370.0,-0.95,78.06,56.49
AGR_Wes_2023_00691,West_Zone,MP_Malwa,2023,Kharif,Wheat,26.53,34.65,473.62,68.45,10.24,7.75,0.58,163.0,19.6,203.2,4551.66,2470.8,0.12,82.02,49.78
AGR_Wes_2022_00692,West_Zone,MH_Vidarbha,2022,Kharif,Rice,23.58,31.02,774.31,86.39,11.46,5.8,0.733,173.5,14.6,223.6,5060.04,2076.0,0.891,79.47,70.98
AGR_Wes_2018_00693,West_Zone,GJ_Saurashtra,2018,Kharif,Maize,27.25,40.07,734.7,86.63,10.0,6.37,0.689,197.6,26.7,227.8,4289.37,2839.2,0.826,90.1,70.97
AGR_Wes_2022_00694,West_Zone,GJ_Saurashtra,2022,Rabi,Soybean,20.54,29.85,176.6,71.37,10.53,6.7,0.932,195.1,29.2,207.4,2885.18,1823.4,-0.747,74.33,64.43
AGR_Wes_2019_00695,West_Zone,GJ_Saurashtra,2019,Zaid,Soybean,29.63,38.93,69.43,39.74,13.76,6.97,0.2,149.4,35.9,238.9,2127.8,2913.6,-1.05,81.76,60.86
AGR_Wes_2023_00696,West_Zone,MP_Malwa,2023,Rabi,Cotton,22.58,29.85,160.98,41.72,13.01,7.31,0.595,162.7,16.3,174.3,2107.96,1945.8,-0.77,72.34,48.33
AGR_Wes_2019_00697,West_Zone,MP_Malwa,2019,Rabi,Maize,23.6,35.65,62.66,59.03,11.26,5.65,0.434,150.4,15.2,192.4,2920.87,2355.0,-1.049,79.15,63.36
AGR_Wes_2019_00698,West_Zone,MH_Marathwada,2019,Kharif,Wheat,24.11,33.96,878.62,71.84,10.43,6.1,0.588,98.9,17.9,161.6,4260.54,2284.2,1.216,80.21,45.64
AGR_Wes_2019_00699,West_Zone,MH_Marathwada,2019,Kharif,Soybean,25.12,32.25,504.02,40.25,11.38,7.18,0.2,196.0,28.2,265.0,2992.18,2242.2,0.158,75.14,68.13
AGR_Wes_2020_00700,West_Zone,MP_Malwa,2020,Kharif,Maize,25.16,38.35,1058.06,95.0,10.2,7.22,0.651,148.2,14.0,212.8,3855.8,2610.6,1.784,88.39,51.94
AGR_Wes_2021_00701,West_Zone,MH_Marathwada,2021,Rabi,Soybean,22.41,33.23,119.59,44.88,13.94,6.47,0.546,99.3,16.5,177.5,2124.91,2138.4,-0.927,74.72,45.33
AGR_Wes_2023_00702,West_Zone,MH_Marathwada,2023,Rabi,Maize,20.39,33.13,146.61,55.95,12.45,5.89,0.84,143.2,26.5,211.4,3527.06,2011.2,-0.851,74.78,64.7
AGR_Wes_2023_00703,West_Zone,MH_Vidarbha,2023,Rabi,Rice,21.01,30.72,150.24,49.56,10.0,6.28,0.627,280.0,15.8,236.9,4624.38,1903.8,-0.846,72.82,84.82
AGR_Wes_2019_00704,West_Zone,MH_Marathwada,2019,Kharif,Maize,21.7,35.61,1115.7,81.06,10.0,7.74,0.841,228.3,11.8,248.5,4442.9,2238.6,1.886,80.96,63.13
AGR_Wes_2021_00705,West_Zone,MP_Malwa,2021,Kharif,Rice,24.47,37.2,301.51,58.08,15.28,6.8,0.565,137.6,22.3,259.0,4565.02,2500.2,-0.37,80.67,61.6
AGR_Wes_2023_00706,West_Zone,GJ_Saurashtra,2023,Kharif,Cotton,25.67,35.71,1105.28,73.32,12.24,7.98,0.625,173.2,29.4,288.1,3043.39,2482.8,1.871,82.97,61.49
AGR_Wes_2021_00707,West_Zone,MH_Vidarbha,2021,Rabi,Rice,18.96,29.18,155.76,50.4,13.34,6.15,0.456,200.2,30.0,292.5,4410.23,1688.4,-0.83,70.58,84.99
AGR_Wes_2020_00708,West_Zone,MP_Malwa,2020,Kharif,Maize,24.52,37.11,559.3,69.21,10.0,6.35,0.896,199.7,10.4,230.9,4421.31,2497.8,0.364,82.48,69.45
AGR_Wes_2020_00709,West_Zone,MH_Marathwada,2020,Rabi,Cotton,20.23,31.29,113.5,52.5,14.45,7.74,0.454,145.6,20.7,350.0,2179.98,1891.2,-0.945,73.02,66.71
AGR_Wes_2018_00710,West_Zone,MP_Malwa,2018,Kharif,Soybean,26.24,39.23,776.35,92.96,10.0,6.6,0.586,188.5,22.2,241.0,3156.61,2728.2,0.982,89.73,68.44
AGR_Wes_2020_00711,West_Zone,MH_Vidarbha,2020,Zaid,Cotton,24.73,32.66,78.47,47.67,15.48,7.02,0.266,173.6,24.6,151.1,2264.27,2243.4,-1.046,76.22,49.76
AGR_Wes_2022_00712,West_Zone,MP_Malwa,2022,Kharif,Pulses,26.47,37.57,738.69,75.3,12.56,7.22,0.922,197.5,11.0,200.8,1813.4,2642.4,0.875,85.36,56.69
AGR_Wes_2023_00713,West_Zone,MH_Vidarbha,2023,Kharif,Soybean,21.34,29.61,750.14,79.69,10.0,7.08,0.579,219.1,20.9,220.6,3246.95,1857.0,0.824,75.69,65.06
AGR_Wes_2022_00714,West_Zone,MH_Vidarbha,2022,Kharif,Cotton,27.88,41.1,774.31,69.3,10.0,6.78,0.586,210.5,25.6,217.5,2719.78,2938.8,0.891,87.98,66.9
AGR_Wes_2021_00715,West_Zone,MP_Malwa,2021,Kharif,Soybean,23.69,33.45,550.09,51.76,15.02,6.77,0.46,184.7,10.1,160.5,2959.26,2228.4,0.338,76.64,52.48
AGR_Wes_2023_00716,West_Zone,MH_Marathwada,2023,Kharif,Soybean,24.49,38.46,756.18,87.48,10.83,7.15,0.698,150.2,24.1,191.5,3076.43,2577.0,0.87,86.6,51.16
AGR_Wes_2021_00717,West_Zone,MP_Malwa,2021,Rabi,Soybean,20.79,29.73,203.87,55.36,13.45,6.77,0.66,185.3,21.3,234.1,2653.64,1831.2,-0.648,72.68,65.1
AGR_Wes_2022_00718,West_Zone,MH_Marathwada,2022,Rabi,Pulses,21.37,32.29,157.72,57.73,14.06,6.67,0.807,242.2,27.6,248.0,1991.0,2019.6,-0.82,75.1,77.63
AGR_Wes_2018_00719,West_Zone,MH_Vidarbha,2018,Kharif,Cotton,26.84,39.84,858.73,78.63,10.72,6.59,0.471,175.5,25.9,272.7,3099.97,2800.8,1.126,88.04,71.94
AGR_Wes_2022_00720,West_Zone,MH_Vidarbha,2022,Rabi,Pulses,23.8,36.32,200.89,30.0,16.83,7.47,0.536,230.6,21.1,224.6,1841.19,2407.2,-0.705,75.18,63.76
AGR_Wes_2019_00721,West_Zone,MP_Malwa,2019,Rabi,Wheat,18.95,28.38,169.99,55.18,13.62,6.73,0.713,116.2,30.0,301.8,3359.13,1639.8,-0.744,70.5,66.57
AGR_Wes_2021_00722,West_Zone,GJ_Saurashtra,2021,Kharif,Soybean,24.02,34.47,1155.38,85.22,10.0,6.46,0.401,203.3,21.4,216.0,3212.81,2309.4,2.012,82.53,68.22
AGR_Wes_2019_00723,West_Zone,MH_Marathwada,2019,Kharif,Soybean,25.73,33.62,565.24,77.37,10.98,5.88,0.689,202.3,24.8,197.5,3568.61,2361.0,0.331,82.04,72.21
AGR_Wes_2018_00724,West_Zone,GJ_Saurashtra,2018,Zaid,Wheat,27.39,37.47,10.0,53.68,14.64,6.65,0.651,199.0,23.6,186.0,3703.67,2691.6,-1.217,82.08,61.44
AGR_Wes_2018_00725,West_Zone,MP_Malwa,2018,Kharif,Rice,25.89,38.32,473.25,66.71,10.0,6.79,0.658,162.5,26.2,165.6,4813.19,2652.6,0.119,83.96,52.18
AGR_Wes_2019_00726,West_Zone,MH_Vidarbha,2019,Rabi,Cotton,20.22,31.79,194.93,68.76,12.76,6.8,0.801,213.9,17.9,189.0,2389.79,1920.6,-0.721,75.25,61.88
AGR_Wes_2018_00727,West_Zone,MP_Malwa,2018,Kharif,Wheat,22.78,30.88,440.15,68.87,13.37,5.92,0.538,231.9,16.7,225.2,4642.88,2019.6,0.025,76.49,80.03
AGR_Wes_2020_00728,West_Zone,GJ_Saurashtra,2020,Kharif,Rice,25.79,36.33,536.28,80.93,10.0,6.46,0.653,163.9,32.6,232.7,4945.13,2527.2,0.267,84.81,66.44
